time,Hour (PST),Rain,AirTemp,RelHum,WindSpeed,LongWave,ShortWave
2024-03-18,700,0.0,14.0,66.0,1.7,64.0918,9.999997e-16
2024-03-18,800,0.0,16.6,70.0,1.5,61.226562,0.734375
2024-03-18,900,0.0,14.1,100.0,1.3,69.81299,79.265625
2024-03-18,1000,0.0,15.3,97.0,2.0,100.673584,246.8125
2024-03-18,1100,0.0,18.1,63.0,4.3,129.81519,416.85938
2024-03-18,1200,0.0,21.0,48.0,3.6,150.72656,564.2344
2024-03-18,1300,0.0,23.1,37.0,2.1,154.5935,612.21875
2024-03-18,1400,0.0,22.0,41.0,2.9,155.18921,657.21875
2024-03-18,1500,0.0,20.9,50.0,1.7,162.94946,573.25
2024-03-18,1600,0.0,21.8,45.0,1.7,153.86548,571.03125
2024-03-18,1700,0.0,21.3,48.0,2.4,133.52715,495.20312
2024-03-18,1800,0.0,19.0,60.0,1.9,122.024185,294.64062
2024-03-18,1900,0.0,16.3,73.0,1.7,98.700195,136.25
2024-03-18,2000,0.0,15.7,69.0,1.7,100.023575,29.78125
2024-03-18,2100,0.0,15.8,68.0,2.2,92.47531,9.999997e-16
2024-03-18,2200,0.0,15.1,68.0,1.8,93.02902,9.999997e-16
2024-03-18,2300,0.0,14.3,75.0,2.4,88.895035,9.999997e-16
2024-03-18,2400,0.0,14.6,70.0,2.2,86.599365,9.999997e-16
2024-03-19,100,0.0,13.8,72.0,1.9,85.33374,9.999997e-16
2024-03-19,200,0.0,12.8,77.0,1.7,80.89844,9.999997e-16
2024-03-19,300,0.0,13.0,73.0,2.2,77.85669,9.999997e-16
2024-03-19,400,0.0,12.4,75.0,1.6,74.16431,9.999997e-16
2024-03-19,500,0.0,12.3,75.0,1.4,71.5332,9.999997e-16
2024-03-19,600,0.0,14.4,66.0,1.5,69.40869,9.999997e-16
2024-03-19,700,0.0,15.4,66.0,1.4,66.543945,9.999997e-16
2024-03-19,800,0.0,16.6,67.0,1.2,65.723145,0.96875
2024-03-19,900,0.0,19.8,52.0,1.3,74.22168,84.046875
2024-03-19,1000,0.0,21.8,49.0,1.5,101.04468,250.67188
2024-03-19,1100,0.0,22.3,51.0,2.2,125.74902,420.03125
2024-03-19,1200,0.0,21.9,60.0,2.7,145.12622,551.7031
2024-03-19,1300,0.0,23.7,46.0,3.2,140.50195,587.125
2024-03-19,1400,0.0,24.7,36.0,2.9,153.8086,602.96875
2024-03-19,1500,0.0,25.3,34.0,3.0,163.18506,656.09375
2024-03-19,1600,0.0,25.7,33.0,2.3,160.28882,576.1406
2024-03-19,1700,0.0,25.6,32.0,1.8,132.47394,429.85938
2024-03-19,1800,0.0,23.4,42.0,1.7,113.48555,280.78125
2024-03-19,1900,0.0,20.9,50.0,1.7,110.47356,155.21875
2024-03-19,2000,0.0,20.8,46.0,1.3,90.0625,29.078125
2024-03-19,2100,0.0,18.6,57.0,1.1,88.40849,9.999997e-16
2024-03-19,2200,0.0,17.8,61.0,0.9,79.39717,9.999997e-16
2024-03-19,2300,0.0,16.7,64.0,1.3,75.54947,9.999997e-16
2024-03-19,2400,0.0,15.8,67.0,1.6,72.075195,9.999997e-16
2024-03-20,100,0.0,15.4,67.0,1.9,67.68555,9.999997e-16
2024-03-20,200,0.0,14.6,68.0,1.0,66.529785,9.999997e-16
2024-03-20,300,0.0,13.9,72.0,1.1,65.7937,9.999997e-16
2024-03-20,400,0.0,13.6,73.0,1.3,64.80322,9.999997e-16
2024-03-20,500,0.0,13.4,72.0,1.3,63.766113,9.999997e-16
2024-03-20,600,0.0,13.1,73.0,1.6,62.88965,9.999997e-16
2024-03-20,700,0.0,14.2,72.0,1.7,61.716064,9.999997e-16
2024-03-20,800,0.0,18.2,60.0,1.0,60.950195,1.296875
2024-03-20,900,0.0,21.5,48.0,0.8,72.84448,86.96875
2024-03-20,1000,0.0,23.8,40.0,0.9,104.17676,259.32812
2024-03-20,1100,0.0,25.3,37.0,1.2,130.5835,429.85938
2024-03-20,1200,0.0,26.1,36.0,2.9,153.03369,571.4844
2024-03-20,1300,0.0,26.7,34.0,3.6,171.53467,671.875
2024-03-20,1400,0.0,19.8,78.0,3.6,180.70557,721.21875
2024-03-20,1500,0.0,25.8,36.0,4.0,185.32349,711.0469
2024-03-20,1600,0.0,26.6,27.0,3.6,184.19067,642.4219
2024-03-20,1700,0.0,26.1,27.0,3.5,178.6029,533.7344
2024-03-20,1800,0.0,23.3,42.0,1.7,164.93028,378.25
2024-03-20,1900,0.0,21.3,43.0,1.3,144.21796,198.625
2024-03-20,2000,0.0,20.4,41.0,1.4,112.26671,40.53125
2024-03-20,2100,0.0,19.1,44.0,2.3,87.329865,9.999997e-16
2024-03-20,2200,0.0,18.7,45.0,1.8,81.23508,9.999997e-16
2024-03-20,2300,0.0,16.5,59.0,1.7,76.9706,9.999997e-16
2024-03-20,2400,0.0,17.3,55.0,1.7,73.67578,9.999997e-16
2024-03-21,100,0.0,16.0,61.0,1.9,72.89111,9.999997e-16
2024-03-21,200,0.0,16.6,56.0,1.2,70.97778,9.999997e-16
2024-03-21,300,0.0,15.4,63.0,1.8,69.00244,9.999997e-16
2024-03-21,400,0.0,14.8,66.0,1.7,68.10376,9.999997e-16
2024-03-21,500,0.0,15.1,61.0,1.1,66.968994,9.999997e-16
2024-03-21,600,0.0,13.4,72.0,1.6,66.2832,9.999997e-16
2024-03-21,700,0.0,15.4,67.0,1.3,65.48999,9.999997e-16
2024-03-21,800,0.0,19.2,56.0,1.8,64.45215,1.671875
2024-03-21,900,0.0,21.1,52.0,1.6,76.40527,91.015625
2024-03-21,1000,0.0,22.4,52.0,1.9,106.88721,264.875
2024-03-21,1100,0.0,23.6,52.0,2.3,132.8645,435.95312
2024-03-21,1200,0.0,25.2,43.0,2.5,155.10913,577.7031
2024-03-21,1300,0.0,26.5,35.0,2.6,171.79248,674.0469
2024-03-21,1400,0.0,27.0,34.0,2.8,180.29468,719.75
2024-03-21,1500,0.0,27.2,33.0,2.7,185.42749,709.5625
2024-03-21,1600,0.0,27.4,31.0,2.2,184.74902,644.4375
2024-03-21,1700,0.0,27.0,34.0,2.0,178.30582,529.7969
2024-03-21,1800,0.0,25.5,40.0,1.0,167.14432,376.17188
2024-03-21,1900,0.0,22.0,53.0,1.2,149.05385,200.1875
2024-03-21,2000,0.0,21.4,45.0,2.3,113.247086,41.5
2024-03-21,2100,0.0,22.2,37.0,2.5,88.43948,9.999997e-16
2024-03-21,2200,0.0,21.4,40.0,3.0,83.03438,9.999997e-16
2024-03-21,2300,0.0,18.9,51.0,2.5,79.38141,9.999997e-16
2024-03-21,2400,0.0,18.5,52.0,2.3,78.28995,9.999997e-16
2024-03-22,100,0.0,18.1,52.0,2.2,75.6936,9.999997e-16
2024-03-22,200,0.0,15.6,60.0,1.6,73.06787,9.999997e-16
2024-03-22,300,0.0,14.7,65.0,1.4,67.504395,9.999997e-16
2024-03-22,400,0.0,15.1,60.0,2.3,71.50903,9.999997e-16
2024-03-22,500,0.0,14.8,58.0,2.1,74.63672,9.999997e-16
2024-03-22,600,0.0,13.1,67.0,1.3,73.5083,9.999997e-16
2024-03-22,700,0.0,15.3,61.0,1.4,73.135254,9.999997e-16
2024-03-22,800,0.0,19.9,48.0,1.0,72.44458,2.109375
2024-03-22,900,0.0,21.7,44.0,1.0,86.81958,96.0
2024-03-22,1000,0.0,23.7,35.0,1.3,118.0437,273.8125
2024-03-22,1100,0.0,25.4,31.0,1.4,144.15015,444.32812
2024-03-22,1200,0.0,26.1,32.0,2.3,166.85913,589.59375
2024-03-22,1300,0.0,26.6,29.0,2.5,186.41699,681.3594
2024-03-22,1400,0.0,27.2,24.0,2.7,194.27246,722.875
2024-03-22,1500,0.0,27.2,25.0,2.6,200.3899,719.0
2024-03-22,1600,0.0,27.4,25.0,2.2,193.79785,646.5469
2024-03-22,1700,0.0,27.0,28.0,2.7,184.41406,516.6094
2024-03-22,1800,0.0,24.6,34.0,1.2,170.42365,363.45312
2024-03-22,1900,0.0,22.2,41.0,1.1,152.7228,193.53125
2024-03-22,2000,0.0,20.4,48.0,1.5,119.49628,42.265625
2024-03-22,2100,0.0,20.3,41.0,1.9,95.847824,9.999997e-16
2024-03-22,2200,0.0,20.9,42.0,2.6,84.176544,9.999997e-16
2024-03-22,2300,0.0,19.0,48.0,1.9,90.777435,9.999997e-16
2024-03-22,2400,0.0,17.3,57.0,1.7,92.50502,9.999997e-16
2024-03-23,100,0.0,17.1,52.0,1.2,83.744385,9.999997e-16
2024-03-23,200,0.0,17.2,49.0,1.3,84.83667,9.999997e-16
2024-03-23,300,0.0,15.6,58.0,1.0,82.489746,9.999997e-16
2024-03-23,400,0.0,15.6,55.0,1.4,81.84863,9.999997e-16
2024-03-23,500,0.0,16.1,49.0,1.6,78.22412,9.999997e-16
2024-03-23,600,0.0,14.8,55.0,1.3,76.96655,9.999997e-16
2024-03-23,700,0.0,14.6,57.0,1.4,83.09302,9.999997e-16
2024-03-23,800,0.0,17.4,48.0,1.3,84.75537,2.15625
2024-03-23,900,0.0,20.5,37.0,1.2,90.19214,76.453125
2024-03-23,1000,0.0,22.5,33.0,1.4,96.65454,199.42188
2024-03-23,1100,0.0,24.1,32.0,2.0,102.22681,324.375
2024-03-23,1200,0.0,18.1,82.0,2.2,118.64429,454.25
2024-03-23,1300,0.2,22.4,48.0,5.2,155.78174,683.5625
2024-03-23,1400,0.0,24.4,36.0,6.2,164.58813,734.28125
2024-03-23,1500,0.0,24.9,32.0,3.2,157.74487,696.5625
2024-03-23,1600,0.0,25.1,32.0,3.9,155.47827,672.28125
2024-03-23,1700,0.0,23.4,31.0,5.1,136.46289,524.75
2024-03-23,1800,0.0,20.8,30.0,6.0,108.80417,335.3125
2024-03-23,1900,0.0,18.1,24.0,3.9,106.98166,187.51562
2024-03-23,2000,0.0,16.4,34.0,4.1,88.762344,38.828125
2024-03-23,2100,0.0,15.6,40.0,4.8,95.028336,9.999997e-16
2024-03-23,2200,0.0,15.2,41.0,3.9,100.15477,9.999997e-16
2024-03-23,2300,0.0,15.4,41.0,4.9,110.13031,9.999997e-16
2024-03-23,2400,0.0,15.6,43.0,5.8,110.778076,9.999997e-16
2024-03-24,100,0.0,14.9,45.0,5.4,90.17285,9.999997e-16
2024-03-24,200,0.0,14.7,44.0,6.1,65.37964,9.999997e-16
2024-03-24,300,0.0,13.5,51.0,2.8,84.206055,9.999997e-16
2024-03-24,400,0.0,13.4,48.0,2.9,83.404785,9.999997e-16
2024-03-24,500,0.0,12.4,52.0,1.7,77.97705,9.999997e-16
2024-03-24,600,0.0,12.2,54.0,1.8,74.1626,9.999997e-16
2024-03-24,700,0.0,12.0,61.0,1.5,82.981445,9.999997e-16
2024-03-24,800,0.0,15.4,47.0,1.3,81.45044,2.703125
2024-03-24,900,0.0,17.2,40.0,2.4,86.58789,85.171875
2024-03-24,1000,0.0,18.6,37.0,1.2,118.52954,275.46875
2024-03-24,1100,0.0,19.8,33.0,1.8,123.133545,416.0
2024-03-24,1200,0.0,20.8,29.0,2.4,135.81445,586.875
2024-03-24,1300,0.0,21.9,24.0,4.9,142.41748,630.2031
2024-03-24,1400,0.0,21.9,23.0,6.6,139.98022,660.34375
2024-03-24,1500,0.0,20.6,30.0,6.6,144.63843,657.7344
2024-03-24,1600,0.0,20.1,34.0,5.5,133.55176,596.8125
2024-03-24,1700,0.0,18.9,35.0,5.7,114.42404,314.8125
2024-03-24,1800,0.0,18.5,32.0,5.1,111.77988,286.21875
2024-03-24,1900,0.0,17.8,33.0,5.6,108.78514,185.15625
2024-03-24,2000,0.0,15.5,47.0,4.1,95.28949,38.9375
2024-03-24,2100,0.0,14.2,53.0,3.0,90.52704,9.999997e-16
2024-03-24,2200,0.0,13.2,59.0,1.9,88.90576,9.999997e-16
2024-03-24,2300,0.0,12.4,61.0,1.6,85.76172,9.999997e-16
2024-03-24,2400,0.0,11.8,62.0,1.5,83.95996,9.999997e-16
2024-03-25,100,0.0,11.6,62.0,1.7,93.29834,9.999997e-16
2024-03-25,200,0.0,10.3,68.0,1.8,92.83252,9.999997e-16
2024-03-25,300,0.0,10.2,65.0,1.5,91.95532,9.999997e-16
2024-03-25,400,0.0,9.3,72.0,1.6,85.936035,9.999997e-16
2024-03-25,500,0.0,8.6,74.0,1.4,88.90723,9.999997e-16
2024-03-25,600,0.0,9.0,71.0,1.9,83.88745,9.999997e-16
2024-03-25,700,0.0,11.2,64.0,2.0,84.159424,9.999997e-16
2024-03-25,800,0.0,14.5,51.0,2.3,79.95288,3.65625
2024-03-25,900,0.0,17.2,41.0,1.1,90.149414,103.140625
2024-03-25,1000,0.0,19.2,37.0,1.3,114.96045,283.85938
2024-03-25,1100,0.0,21.5,27.0,1.4,138.54541,459.21875
2024-03-25,1200,0.0,22.4,25.0,1.7,156.656,601.6094
2024-03-25,1300,0.0,23.3,25.0,2.0,170.92969,698.6406
2024-03-25,1400,0.0,23.7,26.0,2.9,180.50464,743.9531
2024-03-25,1500,0.0,23.7,25.0,2.9,183.65674,733.625
2024-03-25,1600,0.0,23.5,24.0,2.5,184.55273,664.0625
2024-03-25,1700,0.0,22.7,25.0,3.3,165.65004,526.6875
2024-03-25,1800,0.0,21.2,29.0,2.7,152.34114,377.125
2024-03-25,1900,0.0,19.0,37.0,3.7,116.22241,168.90625
2024-03-25,2000,0.0,17.6,41.0,5.0,99.47334,35.296875
2024-03-25,2100,0.0,16.4,45.0,3.4,96.877304,9.999997e-16
2024-03-25,2200,0.0,16.0,47.0,3.4,107.96289,9.999997e-16
2024-03-25,2300,0.0,15.0,51.0,2.6,101.69678,9.999997e-16
2024-03-25,2400,0.0,14.4,52.0,2.4,96.71753,9.999997e-16
2024-03-26,100,0.0,14.4,52.0,2.7,100.14575,9.999997e-16
2024-03-26,200,0.0,13.3,57.0,2.0,94.11572,9.999997e-16
2024-03-26,300,0.0,12.5,61.0,1.5,92.71997,9.999997e-16
2024-03-26,400,0.0,13.1,59.0,2.2,92.59546,9.999997e-16
2024-03-26,500,0.0,12.2,64.0,1.3,74.75098,9.999997e-16
2024-03-26,600,0.0,10.4,71.0,1.3,76.16431,9.999997e-16
2024-03-26,700,0.0,13.1,60.0,1.4,71.07837,9.999997e-16
2024-03-26,800,0.0,16.4,47.0,1.9,76.447266,4.0625
2024-03-26,900,0.0,18.3,41.0,2.0,85.02051,102.578125
2024-03-26,1000,0.0,19.9,36.0,1.3,119.89722,290.67188
2024-03-26,1100,0.0,21.0,35.0,2.3,136.28442,463.875
2024-03-26,1200,0.0,22.3,29.0,2.1,149.46802,603.9219
2024-03-26,1300,0.0,23.0,31.0,2.6,168.7727,713.875
2024-03-26,1400,0.0,23.7,29.0,2.3,175.42725,752.9219
2024-03-26,1500,0.0,24.7,25.0,1.9,180.84668,741.21875
2024-03-26,1600,0.0,25.2,23.0,1.7,178.37988,673.5469
2024-03-26,1700,0.0,25.3,23.0,1.7,173.02979,560.8125
2024-03-26,1800,0.0,23.0,33.0,2.4,159.11812,399.25
2024-03-26,1900,0.0,20.5,40.0,2.6,146.65962,218.03125
2024-03-26,2000,0.0,19.5,43.0,3.1,126.124756,49.5625
2024-03-26,2100,0.0,18.7,48.0,3.6,110.10625,9.999997e-16
2024-03-26,2200,0.0,17.3,56.0,3.0,103.76956,9.999997e-16
2024-03-26,2300,0.0,15.8,63.0,2.5,99.136475,9.999997e-16
2024-03-26,2400,0.0,15.6,63.0,2.7,94.882324,9.999997e-16
2024-03-27,100,0.0,14.5,67.0,2.2,90.57373,9.999997e-16
2024-03-27,200,0.0,13.8,69.0,1.7,85.79736,9.999997e-16
2024-03-27,300,0.0,13.7,69.0,2.0,77.98291,9.999997e-16
2024-03-27,400,0.0,12.1,77.0,1.8,76.54663,9.999997e-16
2024-03-27,500,0.0,10.9,80.0,1.4,75.24536,9.999997e-16
2024-03-27,600,0.0,10.9,74.0,1.1,75.980225,9.999997e-16
2024-03-27,700,0.0,13.1,70.0,1.2,73.604004,9.999997e-16
2024-03-27,800,0.0,16.8,56.0,0.9,72.491455,5.015625
2024-03-27,900,0.0,18.6,50.0,1.0,85.87207,111.125
2024-03-27,1000,0.0,19.8,50.0,1.7,112.670654,287.26562
2024-03-27,1100,0.0,20.9,49.0,2.3,136.28491,457.8125
2024-03-27,1200,0.0,21.9,43.0,2.7,157.35645,597.5156
2024-03-27,1300,0.0,22.8,40.0,3.9,173.54785,693.84375
2024-03-27,1400,0.0,23.8,38.0,4.8,180.04956,734.96875
2024-03-27,1500,0.0,23.3,36.0,5.4,183.71533,724.4844
2024-03-27,1600,0.0,22.3,39.0,3.6,181.80981,656.40625
2024-03-27,1700,0.0,23.0,40.0,2.8,170.30835,529.9219
2024-03-27,1800,0.0,23.1,42.0,1.1,158.61838,370.92188
2024-03-27,1900,0.0,19.8,59.0,0.9,142.73042,202.14062
2024-03-27,2000,0.0,18.0,62.0,1.7,120.76506,48.6875
2024-03-27,2100,0.0,18.4,54.0,1.5,102.16942,9.999997e-16
2024-03-27,2200,0.0,17.5,56.0,2.0,104.11607,9.999997e-16
2024-03-27,2300,0.0,16.9,58.0,2.2,103.30469,9.999997e-16
2024-03-27,2400,0.0,16.4,60.0,1.5,94.22241,9.999997e-16
2024-03-28,100,0.0,14.9,67.0,1.6,97.29321,9.999997e-16
2024-03-28,200,0.0,14.0,68.0,1.4,89.45679,9.999997e-16
2024-03-28,300,0.0,13.8,67.0,1.4,83.76636,9.999997e-16
2024-03-28,400,0.0,13.3,71.0,1.6,80.44751,9.999997e-16
2024-03-28,500,0.0,12.7,69.0,1.4,76.33008,9.999997e-16
2024-03-28,600,0.0,12.3,68.0,1.7,74.60864,9.999997e-16
2024-03-28,700,0.0,13.8,65.0,1.5,74.604004,9.999997e-16
2024-03-28,800,0.0,16.8,58.0,1.2,68.51636,5.171875
2024-03-28,900,0.0,19.5,43.0,1.2,81.13867,100.71875
2024-03-28,1000,0.0,21.9,38.0,1.3,116.77734,274.28125
2024-03-28,1100,0.0,23.7,26.0,1.4,140.906,441.48438
2024-03-28,1200,0.0,24.9,31.0,2.0,162.78125,597.5
2024-03-28,1300,0.0,25.2,30.0,2.5,182.98242,685.9219
2024-03-28,1400,0.0,25.9,26.0,2.6,193.04468,719.875
2024-03-28,1500,0.0,25.9,25.0,3.2,196.03345,712.7344
2024-03-28,1600,0.0,25.7,26.0,2.9,191.14722,635.40625
2024-03-28,1700,0.0,25.1,29.0,2.4,185.35547,524.03125
2024-03-28,1800,0.0,24.2,31.0,1.2,172.20634,380.28125
2024-03-28,1900,0.0,23.0,32.0,2.2,152.4264,212.84375
2024-03-28,2000,0.0,21.1,43.0,4.0,134.10594,51.625
2024-03-28,2100,0.0,19.7,49.0,3.4,113.60434,9.999997e-16
2024-03-28,2200,0.0,19.0,50.0,4.7,109.84337,9.999997e-16
2024-03-28,2300,0.0,18.1,54.0,4.3,103.924805,9.999997e-16
2024-03-28,2400,0.0,17.7,53.0,4.0,102.18237,9.999997e-16
2024-03-29,100,0.0,16.6,56.0,3.3,103.10693,9.999997e-16
2024-03-29,200,0.0,15.6,58.0,2.9,101.33447,9.999997e-16
2024-03-29,300,0.0,14.3,62.0,2.1,102.87622,9.999997e-16
2024-03-29,400,0.0,12.3,69.0,1.3,100.89307,9.999997e-16
2024-03-29,500,0.0,11.5,69.0,1.8,101.03735,9.999997e-16
2024-03-29,600,0.0,11.4,66.0,1.5,99.80127,9.999997e-16
2024-03-29,700,0.0,14.5,59.0,1.2,97.08618,9.999997e-16
2024-03-29,800,0.0,17.4,45.0,1.8,98.60962,6.75
2024-03-29,900,0.0,18.9,44.0,1.6,110.5293,122.78125
2024-03-29,1000,0.0,19.9,43.0,1.8,131.47021,302.8125
2024-03-29,1100,0.0,21.4,35.0,1.9,149.52954,479.15625
2024-03-29,1200,0.0,22.6,31.0,1.6,164.55591,619.7969
2024-03-29,1300,0.0,23.1,33.0,2.4,185.36304,715.625
2024-03-29,1400,0.0,23.6,29.0,2.2,198.46924,764.4375
2024-03-29,1500,0.0,25.3,21.0,1.7,204.11377,747.1875
2024-03-29,1600,0.0,25.8,20.0,1.9,202.46777,680.7969
2024-03-29,1700,0.0,25.3,16.0,4.1,191.271,561.46875
2024-03-29,1800,0.0,23.2,18.0,3.8,172.86974,400.53125
2024-03-29,1900,0.0,20.3,26.0,2.6,150.6011,223.26562
2024-03-29,2000,0.0,18.4,32.0,3.6,127.34828,53.5625
2024-03-29,2100,0.0,16.7,38.0,3.5,115.56673,9.999997e-16
2024-03-29,2200,0.0,17.4,35.0,2.7,113.46631,9.999997e-16
2024-03-29,2300,0.0,15.5,41.0,2.2,110.39014,9.999997e-16
2024-03-29,2400,0.0,14.6,42.0,1.7,105.93628,9.999997e-16
2024-03-30,100,0.0,13.6,53.0,1.5,104.543945,9.999997e-16
2024-03-30,200,0.0,13.4,52.0,1.1,100.16724,9.999997e-16
2024-03-30,300,0.0,13.4,54.0,0.9,97.38867,9.999997e-16
2024-03-30,400,0.0,13.0,58.0,1.0,95.91211,9.999997e-16
2024-03-30,500,0.0,14.1,60.0,1.2,90.61011,9.999997e-16
2024-03-30,600,0.0,14.2,65.0,1.7,75.42139,9.999997e-16
2024-03-30,700,0.0,15.0,64.0,2.3,76.768555,9.999997e-16
2024-03-30,800,0.0,16.8,58.0,4.3,61.09912,6.78125
2024-03-30,900,0.0,18.0,54.0,4.5,79.85962,113.65625
2024-03-30,1000,0.0,20.8,44.0,3.8,101.201416,268.4375
2024-03-30,1100,0.0,20.2,53.0,3.0,118.93286,420.01562
2024-03-30,1200,0.0,16.7,58.0,6.2,126.48633,559.1406
2024-03-30,1300,0.0,14.2,66.0,5.8,98.82495,331.40625
2024-03-30,1400,0.0,13.7,68.0,6.1,87.888916,332.60938
2024-03-30,1500,0.0,13.4,69.0,3.5,74.68701,235.5
2024-03-30,1600,0.0,15.2,57.0,3.5,53.844727,161.59375
2024-03-30,1700,0.0,15.5,48.0,3.1,45.229248,199.71875
2024-03-30,1800,0.0,15.0,54.0,1.6,44.843033,119.890625
2024-03-30,1900,0.0,14.0,62.0,1.3,48.647446,97.0
2024-03-30,2000,0.0,12.8,72.0,1.5,44.159424,19.546875
2024-03-30,2100,0.0,12.3,69.0,1.4,52.983887,9.999997e-16
2024-03-30,2200,0.0,11.7,70.0,1.9,65.40039,9.999997e-16
2024-03-30,2300,0.0,10.4,71.0,2.0,76.74927,9.999997e-16
2024-03-30,2400,0.0,10.1,75.0,1.6,79.411865,9.999997e-16
2024-03-31,100,0.0,10.0,75.0,1.6,51.677734,9.999997e-16
2024-03-31,200,0.0,9.6,74.0,1.9,63.578125,9.999997e-16
2024-03-31,300,0.0,9.2,77.0,1.0,73.661865,9.999997e-16
2024-03-31,400,0.0,8.9,79.0,1.1,76.37085,9.999997e-16
2024-03-31,500,0.0,8.2,81.0,1.4,74.0791,9.999997e-16
2024-03-31,600,0.0,9.3,78.0,1.1,70.40845,9.999997e-16
2024-03-31,700,0.0,11.2,72.0,1.7,60.457764,9.999997e-16
2024-03-31,800,0.0,13.5,62.0,1.4,68.41553,7.015625
2024-03-31,900,0.0,14.1,64.0,1.0,69.968506,116.03125
2024-03-31,1000,0.0,14.9,65.0,1.5,83.677734,267.85938
2024-03-31,1100,0.0,16.0,61.0,1.5,107.353516,441.95312
2024-03-31,1200,0.0,16.6,56.0,1.9,122.39819,532.9219
2024-03-31,1300,0.0,16.4,61.0,2.4,119.10693,574.71875
2024-03-31,1400,0.0,15.7,65.0,3.1,119.35889,543.25
2024-03-31,1500,0.0,15.6,68.0,1.7,122.21069,498.28125
2024-03-31,1600,0.0,16.6,60.0,2.5,99.298096,361.5
2024-03-31,1700,0.0,15.3,69.0,2.1,107.4532,367.875
2024-03-31,1800,0.0,14.5,77.0,1.4,111.51997,266.9375
2024-03-31,1900,0.0,13.5,81.0,1.2,106.76198,169.73438
2024-03-31,2000,0.0,12.8,85.0,1.4,92.138214,41.796875
2024-03-31,2100,0.0,12.5,86.0,1.4,69.81062,9.999997e-16
2024-03-31,2200,0.0,11.7,91.0,1.7,71.907974,9.999997e-16
2024-03-31,2300,0.0,10.9,93.0,1.4,68.1814,9.999997e-16
2024-03-31,2400,0.0,10.5,92.0,1.7,54.83374,9.999997e-16
2024-04-01,100,0.0,11.2,86.0,1.7,59.51245,9.999997e-16
2024-04-01,200,0.0,10.6,92.0,1.5,57.010254,9.999997e-16
2024-04-01,300,0.0,11.4,88.0,1.7,52.323486,9.999997e-16
2024-04-01,400,0.0,11.6,90.0,1.3,49.631836,9.999997e-16
2024-04-01,500,0.0,11.4,86.0,2.0,48.638428,9.999997e-16
2024-04-01,600,0.0,11.3,83.0,2.1,55.316406,9.999997e-16
2024-04-01,700,0.0,12.2,77.0,2.3,46.892822,9.999997e-16
2024-04-01,800,0.0,14.1,73.0,1.9,54.715332,7.21875
2024-04-01,900,0.0,17.3,57.0,2.5,64.481445,98.8125
2024-04-01,1000,0.0,19.6,43.0,2.6,88.79663,247.21875
2024-04-01,1100,0.0,21.1,36.0,3.0,107.36304,389.73438
2024-04-01,1200,0.0,21.6,34.0,2.9,127.143555,524.375
2024-04-01,1300,0.0,22.7,32.0,2.8,148.07056,667.78125
2024-04-01,1400,0.0,23.9,29.0,3.0,138.88257,595.25
2024-04-01,1500,0.0,24.6,28.0,3.2,153.83716,663.1719
2024-04-01,1600,0.0,24.5,27.0,3.0,155.95537,617.5
2024-04-01,1700,0.0,24.3,26.0,3.0,157.70583,537.5625
2024-04-01,1800,0.0,23.1,30.0,2.2,143.88026,379.25
2024-04-01,1900,0.0,19.5,59.0,1.9,130.16672,216.46875
2024-04-01,2000,0.0,18.3,60.0,1.4,106.76425,53.953125
2024-04-01,2100,0.0,17.2,65.0,1.6,88.98369,9.999997e-16
2024-04-01,2200,0.0,16.8,62.0,1.4,81.965576,9.999997e-16
2024-04-01,2300,0.0,15.5,64.0,1.7,79.53175,9.999997e-16
2024-04-01,2400,0.0,14.2,67.0,1.6,76.409744,9.999997e-16
2024-04-02,100,0.0,13.9,67.0,1.7,78.67676,9.999997e-16
2024-04-02,200,0.0,12.6,72.0,1.4,80.47998,9.999997e-16
2024-04-02,300,0.0,13.9,65.0,2.0,77.910645,9.999997e-16
2024-04-02,400,0.0,13.7,64.0,2.8,76.33569,9.999997e-16
2024-04-02,500,0.0,13.0,66.0,3.0,76.20996,9.999997e-16
2024-04-02,600,0.0,13.8,62.0,3.0,75.82471,9.999997e-16
2024-04-02,700,0.0,17.7,45.0,3.4,75.48584,9.999997e-16
2024-04-02,800,0.0,22.1,29.0,4.7,74.930176,10.421875
2024-04-02,900,0.0,23.6,26.0,4.6,91.30469,132.1875
2024-04-02,1000,0.0,25.2,23.0,3.4,119.94043,310.96875
2024-04-02,1100,0.0,26.1,22.0,3.0,145.39331,480.96875
2024-04-02,1200,0.0,27.1,21.0,3.1,166.35107,620.25
2024-04-02,1300,0.0,28.0,18.0,3.6,182.19434,716.40625
2024-04-02,1400,0.0,28.4,17.0,3.8,188.65869,759.6875
2024-04-02,1500,0.0,28.5,17.0,3.4,192.3706,749.7969
2024-04-02,1600,0.0,28.8,17.0,2.2,190.23804,680.4375
2024-04-02,1700,0.0,28.5,17.0,1.9,184.30093,561.6406
2024-04-02,1800,0.0,26.9,23.0,1.2,173.99976,405.8125
2024-04-02,1900,0.0,23.0,31.0,2.0,158.1777,227.1875
2024-04-02,2000,0.0,23.2,27.0,2.7,128.4241,59.546875
2024-04-02,2100,0.0,20.1,35.0,2.1,98.951584,9.999997e-16
2024-04-02,2200,0.0,19.4,41.0,1.6,91.60147,9.999997e-16
2024-04-02,2300,0.0,18.5,40.0,2.0,86.87959,9.999997e-16
2024-04-02,2400,0.0,17.8,49.0,2.2,84.26944,9.999997e-16
