time,Hour (PST),Jul,ETo (mm),Rain,Sol Rad (W/sq.m),Vap Pres (kPa),AirTemp,RelHum,Dew Point (C),WindSpeed,Wind Dir (0-360),LongWave,ShortWave,Soil Temp (C)
2024-06-16,1000,168,,0.0,748.0,1.2,33.1,24.0,10.0,1.7,180.0,-164.03418,424.46875,28.9
2024-06-16,1100,168,,0.0,842.0,1.4,33.0,28.0,11.8,2.0,104.0,-188.26562,575.9375,29.1
2024-06-16,1200,168,,0.0,895.0,1.1,36.9,18.0,8.3,2.3,137.0,-209.90869,698.0156,29.4
2024-06-16,1300,168,,0.0,899.0,0.9,38.5,13.0,5.3,1.8,127.0,-225.91895,781.09375,29.7
2024-06-16,1400,168,,0.0,846.0,1.2,36.2,20.0,9.7,1.7,127.0,-236.39941,816.5625,30.0
2024-06-16,1500,168,,0.0,736.0,1.1,38.2,16.0,8.3,1.6,343.0,-243.8628,802.9531,30.4
2024-06-16,1600,168,,0.0,595.0,1.0,40.5,13.0,7.1,1.6,41.0,-242.87671,740.75,30.8
2024-06-16,1700,168,,0.0,419.0,1.1,40.8,14.0,8.2,1.6,339.0,-231.82446,633.875,31.1
2024-06-16,1800,168,,0.0,211.0,1.4,38.3,21.0,12.4,2.7,331.0,-212.76343,491.64062,31.3
2024-06-16,1900,168,,0.0,39.0,1.4,35.3,24.0,11.5,3.9,338.0,-189.49536,327.79688,31.5
2024-06-16,2000,168,,0.0,0.0,1.4,32.5,29.0,12.3,4.5,327.0,-166.92894,160.64062,31.6
2024-06-16,2100,168,,0.0,0.0,1.4,30.7,33.0,12.4,5.4,322.0,-147.51506,28.609375,31.5
2024-06-16,2200,168,,0.0,0.0,1.5,28.5,38.0,12.8,3.4,328.0,-135.93741,9.999997E-16,31.3
2024-06-16,2300,168,,0.0,0.0,1.5,26.9,42.0,13.1,2.8,327.0,-130.97485,9.999997E-16,31.1
2024-06-16,2400,168,,0.0,0.0,1.5,26.0,45.0,13.1,2.8,298.0,-125.371826,9.999997E-16,30.8
2024-06-17,100,169,,0.0,0.0,1.5,25.5,46.0,13.1,2.8,292.0,-116.62671,9.999997E-16,30.5
2024-06-17,200,169,,0.0,0.0,1.5,24.4,50.0,13.4,2.5,291.0,-113.032715,9.999997E-16,30.1
2024-06-17,300,169,,0.0,0.0,1.5,23.7,52.0,13.2,2.3,309.0,-110.19629,9.999997E-16,29.8
2024-06-17,400,169,,0.0,0.0,1.5,23.5,50.0,12.5,2.6,315.0,-107.01611,9.999997E-16,29.4
2024-06-17,500,169,,0.0,5.0,1.5,22.4,55.0,12.9,2.1,296.0,-103.565186,9.999997E-16,29.1
2024-06-17,600,169,,0.0,70.0,1.5,23.1,53.0,13.1,2.3,300.0,-99.1499,9.999997E-16,28.8
2024-06-17,700,169,,0.0,222.0,1.6,25.5,48.0,13.8,2.8,320.0,-95.22656,4.78125,28.4
2024-06-17,800,169,,0.0,406.0,1.5,28.4,39.0,13.3,1.8,358.0,-103.35986,94.0,28.2
2024-06-17,900,169,,0.0,577.0,1.6,29.2,40.0,14.2,1.2,194.0,-124.870605,251.57812,28.0
2024-06-17,1000,169,,0.0,727.0,1.6,30.3,37.0,14.1,1.8,144.0,-147.96216,417.9375,27.9
2024-06-17,1100,169,,0.0,828.0,1.4,34.2,26.0,12.1,1.9,134.0,-170.77539,570.1094,28.0
2024-06-17,1200,169,,0.0,874.0,1.5,34.1,29.0,13.4,2.1,145.0,-191.42432,692.7656,28.3
2024-06-17,1300,169,,0.0,880.0,1.7,32.4,34.0,14.5,1.7,131.0,-202.81982,775.0469,28.6
2024-06-17,1400,169,,0.0,824.0,1.8,33.0,36.0,16.0,1.4,123.0,-213.49683,810.71875,29.0
2024-06-17,1500,169,,0.0,720.0,1.4,37.8,22.0,12.2,2.8,354.0,-219.48022,796.6875,29.4
2024-06-17,1600,169,,0.0,567.0,1.5,37.5,24.0,13.3,4.8,343.0,-216.80444,733.65625,29.8
2024-06-17,1700,169,,0.0,386.0,1.6,35.7,27.0,14.0,5.7,342.0,-205.55078,626.7344,30.1
2024-06-17,1800,169,,0.0,192.0,1.6,33.3,32.0,14.2,5.5,334.0,-187.55078,485.20312,30.2
2024-06-17,1900,169,,0.0,41.0,1.6,31.3,35.0,14.1,4.5,329.0,-166.25346,322.28125,30.2
2024-06-17,2000,169,,0.0,0.0,1.6,29.5,38.0,13.9,5.6,327.0,-147.37967,157.5625,30.0
2024-06-17,2100,169,,0.0,0.0,1.6,27.8,44.0,14.4,5.6,325.0,-131.79604,28.234375,29.8
2024-06-17,2200,169,,0.0,0.0,1.6,26.0,49.0,14.4,4.2,326.0,-122.164444,9.999997E-16,29.5
2024-06-17,2300,169,,0.0,0.0,1.6,25.0,51.0,14.0,3.1,324.0,-117.45239,9.999997E-16,29.2
2024-06-17,2400,169,,0.0,0.0,1.6,23.8,54.0,13.9,2.5,312.0,-112.04297,9.999997E-16,28.9
2024-06-18,100,170,,0.0,0.0,1.6,23.0,56.0,13.9,2.0,314.0,-107.78906,9.999997E-16,28.6
2024-06-18,200,170,,0.0,0.0,1.6,22.4,59.0,14.0,1.7,306.0,-103.24585,9.999997E-16,28.2
2024-06-18,300,170,,0.0,0.0,1.6,22.0,60.0,13.8,1.7,311.0,-99.34839,9.999997E-16,27.9
2024-06-18,400,170,,0.0,0.0,1.6,21.4,62.0,13.9,1.2,292.0,-96.13965,9.999997E-16,27.6
2024-06-18,500,170,,0.0,5.0,1.6,20.7,65.0,13.9,1.0,266.0,-92.72119,9.999997E-16,27.3
2024-06-18,600,170,,0.0,77.0,1.6,21.8,62.0,14.2,1.2,300.0,-93.092285,9.999997E-16,27.0
2024-06-18,700,170,,0.0,229.0,1.6,24.1,54.0,14.2,1.9,337.0,-90.71289,4.65625,26.7
2024-06-18,800,170,,0.0,414.0,1.6,27.0,45.0,14.2,2.4,338.0,-98.87085,93.21875,26.4
2024-06-18,900,170,,0.0,588.0,1.5,31.2,33.0,12.8,2.9,322.0,-121.55859,251.1875,26.2
2024-06-18,1000,170,,0.0,741.0,1.0,34.2,19.0,7.3,3.0,329.0,-146.80981,418.09375,26.2
2024-06-18,1100,170,,0.0,844.0,0.7,36.0,13.0,2.7,2.3,327.0,-172.85986,569.3594,26.4
2024-06-18,1200,170,,0.0,899.0,0.7,37.0,12.0,2.4,1.7,301.0,-197.58594,692.8281,26.6
2024-06-18,1300,170,,0.0,900.0,0.8,37.9,13.0,4.6,1.6,202.0,-212.50684,775.0156,27.0
2024-06-18,1400,170,,0.0,848.0,0.9,38.3,13.0,5.4,2.4,132.0,-228.0752,812.03125,27.4
2024-06-18,1500,170,,0.0,748.0,0.9,38.1,13.0,4.9,2.8,129.0,-236.59009,799.3281,28.0
2024-06-18,1600,170,,0.0,604.0,0.9,38.1,13.0,5.4,3.4,125.0,-236.61792,737.7344,28.7
2024-06-18,1700,170,,0.0,424.0,1.0,37.5,15.0,6.2,3.6,115.0,-228.65308,632.1719,29.4
2024-06-18,1800,170,,0.0,224.0,1.1,36.3,18.0,8.2,2.5,107.0,-213.77441,491.23438,30.1
2024-06-18,1900,170,,0.0,47.0,1.6,32.7,32.0,13.6,2.0,352.0,-194.00366,327.90625,30.6
2024-06-18,2000,170,,0.0,0.0,1.4,31.1,31.0,12.0,3.1,322.0,-170.10014,161.04688,30.9
2024-06-18,2100,170,,0.0,0.0,1.6,29.4,38.0,13.7,3.4,325.0,-135.55792,29.109375,31.0
2024-06-18,2200,170,,0.0,0.0,1.6,28.0,43.0,14.1,3.3,324.0,-111.07001,9.999997E-16,30.9
2024-06-18,2300,170,,0.0,0.0,1.6,26.7,47.0,14.4,2.7,321.0,-112.04736,9.999997E-16,30.7
2024-06-18,2400,170,,0.0,0.0,1.7,24.9,53.0,14.7,2.2,320.0,-116.34009,9.999997E-16,30.4
2024-06-19,100,171,,0.0,0.0,1.7,23.6,58.0,14.8,2.0,312.0,-112.50098,9.999997E-16,30.1
2024-06-19,200,171,,0.0,0.0,1.7,22.4,63.0,15.1,2.0,293.0,-107.778076,9.999997E-16,29.7
2024-06-19,300,171,,0.0,0.0,1.8,22.0,67.0,15.4,1.8,283.0,-102.61255,9.999997E-16,29.4
2024-06-19,400,171,,0.0,0.0,1.6,21.9,63.0,14.5,1.3,235.0,-97.79785,9.999997E-16,29.1
2024-06-19,500,171,,0.0,5.0,1.7,21.5,67.0,15.1,0.9,237.0,-94.03516,9.999997E-16,28.7
2024-06-19,600,171,,0.0,72.0,1.7,22.5,62.0,14.9,1.1,199.0,-90.65454,9.999997E-16,28.4
2024-06-19,700,171,,0.0,223.0,1.7,24.9,54.0,14.9,2.0,150.0,-87.13672,4.59375,28.1
2024-06-19,800,171,,0.0,405.0,1.6,28.2,42.0,14.2,2.0,137.0,-96.71704,92.234375,27.8
2024-06-19,900,171,,0.0,574.0,1.8,29.5,45.0,16.2,3.6,124.0,-119.45459,247.70312,27.6
2024-06-19,1000,171,,0.0,716.0,1.7,30.9,38.0,15.0,3.3,129.0,-142.39185,411.875,27.6
2024-06-19,1100,171,,0.0,817.0,1.8,32.4,37.0,15.8,2.1,129.0,-165.00879,561.7031,27.8
2024-06-19,1200,171,,0.0,873.0,1.6,33.8,31.0,14.5,2.0,130.0,-186.03052,682.5781,28.2
2024-06-19,1300,171,,0.0,874.0,1.6,33.6,32.0,14.4,2.0,128.0,-200.66455,762.09375,28.7
2024-06-19,1400,171,,0.0,821.0,1.8,30.9,41.0,16.1,2.1,133.0,-209.91333,797.9219,29.3
2024-06-19,1500,171,,0.0,721.0,1.6,36.1,27.0,13.9,2.0,122.0,-216.69409,785.1875,29.9
2024-06-19,1600,171,,0.0,581.0,1.8,36.3,29.0,15.5,2.7,124.0,-218.99365,724.84375,30.4
2024-06-19,1700,171,,0.0,407.0,1.6,36.3,27.0,14.3,2.4,122.0,-214.36377,621.34375,30.8
2024-06-19,1800,171,,0.0,216.0,1.6,36.2,26.0,13.8,1.9,139.0,-203.31665,483.51562,31.1
2024-06-19,1900,171,,0.0,43.0,1.6,34.6,29.0,13.9,1.6,331.0,-187.15015,323.67188,31.3
2024-06-19,2000,171,,0.0,0.0,1.6,31.7,34.0,14.0,3.0,324.0,-166.79623,159.65625,31.5
2024-06-19,2100,171,,0.0,0.0,1.6,29.5,39.0,14.2,3.1,328.0,-142.03378,29.15625,31.4
2024-06-19,2200,171,,0.0,0.0,1.6,28.2,43.0,14.3,3.1,319.0,-126.497375,9.999997E-16,31.3
2024-06-19,2300,171,,0.0,0.0,1.7,26.9,47.0,14.6,2.9,320.0,-123.18408,9.999997E-16,31.0
2024-06-19,2400,171,,0.0,0.0,1.7,25.7,51.0,14.8,2.3,307.0,-118.58032,9.999997E-16,30.7
2024-06-20,100,172,,0.0,0.0,1.7,24.1,58.0,15.4,2.3,298.0,-110.312256,9.999997E-16,30.4
2024-06-20,200,172,,0.0,0.0,1.7,23.4,61.0,15.3,2.3,296.0,-106.447266,9.999997E-16,30.0
2024-06-20,300,172,,0.0,0.0,1.8,23.1,62.0,15.4,2.0,291.0,-102.96582,9.999997E-16,29.7
2024-06-20,400,172,,0.0,0.0,1.7,23.0,61.0,15.1,2.0,300.0,-99.77173,9.999997E-16,29.3
2024-06-20,500,172,,0.0,6.0,1.7,22.0,65.0,15.0,1.4,265.0,-97.36304,9.999997E-16,29.0
2024-06-20,600,172,,0.0,76.0,1.7,23.7,59.0,15.1,1.2,312.0,-95.17798,9.999997E-16,28.6
2024-06-20,700,172,,0.0,227.0,1.8,27.0,49.0,15.5,1.2,306.0,-92.74658,4.515625,28.3
2024-06-20,800,172,,0.0,411.0,1.7,29.7,42.0,15.4,1.7,355.0,-100.988525,92.75,28.0
2024-06-20,900,172,,0.0,579.0,1.8,32.1,38.0,15.9,1.4,356.0,-123.29224,248.625,27.9
2024-06-20,1000,172,,0.0,726.0,1.5,35.2,27.0,13.5,1.3,333.0,-147.60205,414.15625,27.8
2024-06-20,1100,172,,0.0,830.0,1.4,37.2,22.0,11.9,1.8,137.0,-171.41821,564.875,28.0
2024-06-20,1200,172,,0.0,879.0,1.7,35.3,29.0,14.5,2.5,124.0,-194.03369,685.9531,28.4
2024-06-20,1300,172,,0.0,886.0,1.7,33.5,32.0,14.7,2.8,123.0,-214.12769,767.7656,28.9
2024-06-20,1400,172,,0.0,839.0,1.6,33.9,31.0,14.2,2.3,126.0,-224.62598,803.625,29.5
2024-06-20,1500,172,,0.0,738.0,1.5,37.5,23.0,12.5,2.5,123.0,-229.73438,790.53125,29.9
2024-06-20,1600,172,,0.0,593.0,1.3,39.6,18.0,11.0,1.9,124.0,-228.11621,729.15625,30.3
2024-06-20,1700,172,,0.0,416.0,1.4,39.8,19.0,11.9,1.8,132.0,-219.93262,624.28125,30.7
2024-06-20,1800,172,,0.0,224.0,1.6,38.5,23.0,13.5,3.0,328.0,-205.18213,484.82812,30.9
2024-06-20,1900,172,,0.0,53.0,1.5,35.8,26.0,13.3,3.8,324.0,-184.5782,323.51562,31.1
2024-06-20,2000,172,,0.0,0.0,1.5,33.3,30.0,13.4,4.1,326.0,-161.41988,159.10938,31.1
2024-06-20,2100,172,,0.0,0.0,1.5,31.5,33.0,13.5,4.0,323.0,-137.46005,29.171875,31.0
2024-06-20,2200,172,,0.0,0.0,1.6,30.1,36.0,13.6,3.5,320.0,-123.00586,9.999997E-16,30.7
2024-06-20,2300,172,,0.0,0.0,1.6,29.0,39.0,13.7,3.7,311.0,-119.506836,9.999997E-16,30.3
2024-06-20,2400,172,,0.0,0.0,1.6,27.1,45.0,14.2,2.7,306.0,-115.838135,9.999997E-16,30.0
2024-06-21,100,173,,0.0,0.0,1.6,25.7,48.0,13.9,2.7,312.0,-110.078125,9.999997E-16,29.6
2024-06-21,200,173,,0.0,0.0,1.6,24.3,53.0,14.1,2.3,292.0,-107.09546,9.999997E-16,29.2
2024-06-21,300,173,,0.0,0.0,1.6,23.6,55.0,13.9,2.1,286.0,-104.83423,9.999997E-16,28.8
2024-06-21,400,173,,0.0,0.0,1.6,22.5,59.0,14.2,1.5,281.0,-102.7583,9.999997E-16,28.5
2024-06-21,500,173,,0.0,6.0,1.5,22.2,58.0,13.5,1.3,286.0,-100.06641,9.999997E-16,28.1
2024-06-21,600,173,,0.0,81.0,1.6,23.8,53.0,13.7,1.1,258.0,-97.295166,9.999997E-16,27.8
2024-06-21,700,173,,0.0,236.0,1.7,27.9,46.0,15.0,1.6,317.0,-95.038086,4.421875,27.5
2024-06-21,800,173,,0.0,419.0,1.7,31.2,37.0,14.9,0.9,41.0,-103.558105,92.234375,27.2
2024-06-21,900,173,,0.0,591.0,1.5,34.6,28.0,13.4,0.9,37.0,-126.1189,249.04688,27.0
2024-06-21,1000,173,,0.0,737.0,1.4,36.7,23.0,11.9,2.5,334.0,-150.40137,414.8125,27.0
2024-06-21,1100,173,,0.0,838.0,1.2,38.9,18.0,10.1,1.8,342.0,-173.29639,566.0156,27.2
2024-06-21,1200,173,,0.0,893.0,1.1,40.2,15.0,8.6,1.8,138.0,-195.52051,689.1719,27.7
2024-06-21,1300,173,,0.0,893.0,1.2,40.7,15.0,9.0,3.7,128.0,-221.57544,769.75,28.2
2024-06-21,1400,173,,0.0,847.0,1.2,39.9,17.0,10.2,3.5,125.0,-234.08594,806.0625,28.8
2024-06-21,1500,173,,0.0,750.0,1.6,36.2,27.0,14.1,3.3,119.0,-238.25684,793.2031,29.6
2024-06-21,1600,173,,0.0,607.0,1.4,38.9,21.0,12.2,2.2,120.0,-235.21167,731.9219,30.3
2024-06-21,1700,173,,0.0,433.0,1.4,40.7,19.0,12.2,2.6,135.0,-227.13623,627.15625,30.8
2024-06-21,1800,173,,0.0,238.0,1.5,39.5,21.0,12.8,2.5,136.0,-214.32544,487.6875,31.1
2024-06-21,1900,173,,0.0,56.0,1.4,37.5,22.0,12.2,1.4,179.0,-195.94824,326.07812,31.3
2024-06-21,2000,173,,0.0,0.0,1.6,33.7,31.0,14.4,1.6,269.0,-171.06339,160.89062,31.4
2024-06-21,2100,173,,0.0,0.0,1.6,30.9,36.0,14.3,2.9,292.0,-132.11589,29.765625,31.3
2024-06-21,2200,173,,0.0,0.0,1.6,31.5,34.0,13.7,3.1,292.0,-108.97461,9.999997E-16,31.1
2024-06-21,2300,173,,0.0,0.0,1.7,30.7,39.0,15.0,2.6,289.0,-106.741455,9.999997E-16,30.8
2024-06-21,2400,173,,0.0,0.0,1.7,29.9,41.0,15.1,2.1,307.0,-114.26611,9.999997E-16,30.4
2024-06-22,100,174,,0.0,0.0,1.7,28.7,43.0,15.0,1.8,297.0,-107.65161,9.999997E-16,30.0
2024-06-22,200,174,,0.0,0.0,1.7,28.0,46.0,15.3,1.4,296.0,-102.53345,9.999997E-16,29.7
2024-06-22,300,174,,0.0,0.0,1.9,27.0,54.0,16.9,1.1,321.0,-99.38281,9.999997E-16,29.3
2024-06-22,400,174,,0.0,0.0,1.9,24.6,62.0,16.8,1.6,268.0,-92.111084,9.999997E-16,29.0
2024-06-22,500,174,,0.0,5.0,1.9,24.8,59.0,16.3,1.3,281.0,-90.93408,9.999997E-16,28.7
2024-06-22,600,174,,0.0,73.0,1.9,26.6,55.0,16.9,1.5,281.0,-85.20264,9.999997E-16,28.4
2024-06-22,700,174,,0.0,220.0,2.0,30.0,46.0,17.1,2.0,317.0,-81.42749,4.15625,28.1
2024-06-22,800,174,,0.0,398.0,1.9,32.2,39.0,16.5,2.5,333.0,-86.64404,85.140625,27.9
2024-06-22,900,174,,0.0,567.0,1.7,34.7,30.0,14.7,2.4,340.0,-103.14575,231.14062,27.7
2024-06-22,1000,174,,0.0,692.0,1.6,37.0,25.0,13.8,1.5,96.0,-117.261475,398.67188,27.7
2024-06-22,1100,174,,0.0,804.0,1.7,37.8,26.0,15.1,3.1,117.0,-131.53125,542.53125,27.9
2024-06-22,1200,174,,0.0,863.0,1.7,38.3,25.0,14.6,5.4,131.0,-143.07275,657.7969,28.3
2024-06-22,1300,174,,0.0,860.0,1.9,37.1,30.0,16.7,6.9,132.0,-142.27466,676.875,28.9
2024-06-22,1400,174,,0.0,813.0,2.0,38.8,28.0,17.2,5.2,124.0,-156.61499,747.9844,29.4
2024-06-22,1500,174,,0.0,725.0,2.0,39.5,28.0,17.7,4.6,123.0,-154.55005,746.2969,29.8
2024-06-22,1600,174,,0.0,598.0,2.1,40.1,29.0,18.6,4.5,121.0,-140.20581,675.6406,30.2
2024-06-22,1700,174,,0.0,394.0,2.0,40.0,27.0,17.7,3.8,131.0,-111.31372,481.28125,30.6
2024-06-22,1800,174,,0.0,203.0,2.1,39.3,29.0,18.0,2.7,142.0,-98.27051,354.54688,31.1
2024-06-22,1900,174,,0.0,45.0,2.1,38.3,31.0,18.4,1.4,171.0,-96.36694,285.67188,31.4
2024-06-22,2000,174,,0.0,0.0,2.3,35.6,40.0,19.9,0.9,120.0,-92.3085,148.84375,31.7
2024-06-22,2100,174,,0.0,0.0,2.5,35.4,44.0,21.3,1.6,168.0,-73.33263,25.703125,31.8
2024-06-22,2200,174,,0.0,0.0,2.9,32.9,58.0,23.6,1.8,81.0,-66.438965,9.999997E-16,31.8
2024-06-22,2300,174,,0.0,0.0,2.9,32.1,61.0,23.7,1.7,238.0,-60.50244,9.999997E-16,31.6
2024-06-22,2400,174,,0.0,0.0,2.8,31.8,59.0,22.7,1.7,237.0,-61.08911,9.999997E-16,31.4
2024-06-23,100,175,,0.0,0.0,2.7,31.3,59.0,22.3,1.1,249.0,-67.588135,9.999997E-16,31.2
2024-06-23,200,175,,0.0,0.0,2.7,29.5,64.0,22.1,1.8,295.0,-65.56763,9.999997E-16,31.0
2024-06-23,300,175,,0.0,0.0,2.6,29.8,63.0,21.9,1.4,228.0,-63.00122,9.999997E-16,30.7
2024-06-23,400,175,,0.0,0.0,2.5,30.1,58.0,21.0,1.4,210.0,-61.113037,9.999997E-16,30.5
2024-06-23,500,175,,0.0,5.0,2.5,29.6,59.0,20.9,1.3,182.0,-56.86377,9.999997E-16,30.3
2024-06-23,600,175,,0.0,70.0,2.7,29.9,64.0,22.4,1.6,185.0,-52.680176,9.999997E-16,30.0
2024-06-23,700,175,,0.0,214.0,2.7,31.0,60.0,22.4,2.6,131.0,-55.822266,3.390625,29.8
2024-06-23,800,175,,0.0,387.0,2.7,32.5,55.0,22.4,2.7,122.0,-61.21826,80.53125,29.6
2024-06-23,900,175,,0.0,552.0,3.0,30.8,68.0,24.1,2.5,128.0,-81.54785,222.85938,29.5
2024-06-23,1000,175,,0.0,691.0,2.8,32.6,57.0,22.9,2.9,118.0,-103.62549,383.75,29.6
2024-06-23,1100,175,,0.0,792.0,2.4,37.1,39.0,20.7,2.7,116.0,-125.88672,526.3906,29.8
2024-06-23,1200,175,,0.0,847.0,2.2,38.4,33.0,19.3,2.6,122.0,-141.88428,636.6094,30.1
2024-06-23,1300,175,,0.0,856.0,2.6,35.5,45.0,21.7,3.2,120.0,-153.7063,713.34375,30.4
2024-06-23,1400,175,,0.0,791.0,2.4,40.0,32.0,20.1,3.0,121.0,-150.90283,615.7031,30.7
2024-06-23,1500,175,,0.0,729.0,2.4,40.8,31.0,20.1,2.7,127.0,-129.65918,507.35938,31.0
2024-06-23,1600,175,,0.0,551.0,2.8,34.0,53.0,23.1,3.9,124.0,-129.39331,544.4531,31.4
2024-06-23,1700,175,,0.0,399.0,2.7,37.8,42.0,22.5,3.5,126.0,-128.39502,400.4375,31.7
2024-06-23,1800,175,,0.0,215.0,2.4,40.5,31.0,20.2,1.5,136.0,-119.639404,349.76562,32.0
2024-06-23,1900,175,,0.0,49.0,2.5,39.7,34.0,21.0,0.9,321.0,-121.88452,295.45312,32.2
2024-06-23,2000,175,,0.0,0.0,2.5,37.4,40.0,21.3,2.1,296.0,-104.45451,134.375,32.3
2024-06-23,2100,175,,0.0,0.0,2.1,36.3,34.0,17.9,2.8,319.0,-87.785965,25.625,32.2
2024-06-23,2200,175,,0.0,0.0,1.7,35.3,30.0,15.0,2.9,344.0,-83.56372,9.999997E-16,32.1
2024-06-23,2300,175,,0.0,0.0,1.7,34.2,31.0,14.7,1.4,189.0,-78.538574,9.999997E-16,31.8
2024-06-23,2400,175,,0.0,0.0,1.8,33.1,36.0,15.8,1.1,159.0,-75.58179,9.999997E-16,31.4
2024-06-24,100,176,,0.0,0.0,2.4,31.7,52.0,20.7,0.9,132.0,-69.36304,9.999997E-16,31.1
2024-06-24,200,176,,0.0,0.0,2.4,31.1,53.0,20.3,1.2,258.0,-69.85596,9.999997E-16,30.8
2024-06-24,300,176,,0.0,0.0,2.3,29.5,57.0,20.0,0.6,151.0,-63.405518,9.999997E-16,30.5
2024-06-24,400,176,,0.0,0.0,2.5,29.3,62.0,21.2,1.1,223.0,-61.24243,9.999997E-16,30.2
2024-06-24,500,176,,0.0,4.0,2.5,28.0,65.0,20.9,1.2,275.0,-55.366455,9.999997E-16,29.9
2024-06-24,600,176,,0.0,67.0,2.4,30.0,58.0,20.7,0.7,212.0,-53.60962,9.999997E-16,29.7
2024-06-24,700,176,,0.0,209.0,2.5,32.3,52.0,21.0,1.1,51.0,-52.931396,2.890625,29.4
2024-06-24,800,176,,0.0,383.0,2.4,33.4,46.0,20.1,1.8,124.0,-65.43628,75.125,29.3
2024-06-24,900,176,,0.0,546.0,2.3,34.0,42.0,19.4,2.6,136.0,-84.03735,211.65625,29.2
2024-06-24,1000,176,,0.0,682.0,2.4,31.7,52.0,20.7,2.7,120.0,-104.28418,364.73438,29.2
2024-06-24,1100,176,,0.0,782.0,2.2,35.9,38.0,19.2,2.4,125.0,-123.50122,482.26562,29.4
2024-06-24,1200,176,,0.0,836.0,2.1,38.7,31.0,18.6,1.9,111.0,-146.03809,634.4531,29.8
2024-06-24,1300,176,,0.0,838.0,2.4,38.2,36.0,20.5,2.2,135.0,-168.3164,710.2969,30.1
2024-06-24,1400,176,,0.0,792.0,2.8,36.4,46.0,22.7,3.0,117.0,-175.45435,732.03125,30.5
2024-06-24,1500,176,,0.0,700.0,2.7,36.1,45.0,22.4,3.9,122.0,-181.37231,757.1875,30.9
2024-06-24,1600,176,,0.0,565.0,2.6,38.1,38.0,21.5,2.9,126.0,-179.42505,692.84375,31.3
2024-06-24,1700,176,,0.0,395.0,2.5,40.7,33.0,21.0,2.9,135.0,-171.36743,578.2969,31.7
2024-06-24,1800,176,,0.0,211.0,2.6,40.1,34.0,21.4,2.0,140.0,-146.59741,375.45312,32.0
2024-06-24,1900,176,,0.0,47.0,2.6,38.8,37.0,21.4,1.2,120.0,-121.92844,193.10938,32.2
2024-06-24,2000,176,,0.0,0.0,2.3,36.8,37.0,19.6,2.6,351.0,-108.7144,100.21875,32.4
2024-06-24,2100,176,,0.0,0.0,1.8,35.3,32.0,16.1,4.2,334.0,-100.98839,24.0625,32.4
2024-06-24,2200,176,,0.0,0.0,1.7,34.0,31.0,14.7,4.2,322.0,-88.871796,9.999997E-16,32.2
2024-06-24,2300,176,,0.0,0.0,1.6,33.3,31.0,13.8,3.8,315.0,-82.47656,9.999997E-16,31.9
2024-06-24,2400,176,,0.0,0.0,1.6,32.4,32.0,13.5,3.3,311.0,-74.562256,9.999997E-16,31.5
2024-06-25,100,177,,0.0,0.0,1.6,31.3,34.0,13.5,2.6,304.0,-77.14551,9.999997E-16,31.1
2024-06-25,200,177,,0.0,0.0,1.6,30.1,38.0,14.1,2.4,296.0,-74.89819,9.999997E-16,30.6
2024-06-25,300,177,,0.0,0.0,1.7,29.4,42.0,14.9,1.8,282.0,-74.36548,9.999997E-16,30.2
2024-06-25,400,177,,0.0,0.0,1.7,29.1,42.0,14.7,1.9,298.0,-74.25,9.999997E-16,29.9
2024-06-25,500,177,,0.0,5.0,1.7,29.0,43.0,15.2,1.5,262.0,-72.29028,9.999997E-16,29.5
2024-06-25,600,177,,0.0,68.0,1.7,29.5,42.0,15.1,1.9,164.0,-70.02734,9.999997E-16,29.2
2024-06-25,700,177,,0.0,210.0,1.7,32.7,34.0,14.9,1.2,192.0,-68.57324,3.53125,28.9
2024-06-25,800,177,,0.0,382.0,2.5,33.4,48.0,20.9,1.6,77.0,-77.01196,84.609375,28.7
2024-06-25,900,177,,0.0,549.0,2.5,34.4,46.0,21.1,2.2,89.0,-98.51904,234.51562,28.6
2024-06-25,1000,177,,0.0,688.0,2.2,36.5,36.0,19.2,1.5,116.0,-120.95508,391.76562,28.6
2024-06-25,1100,177,,0.0,783.0,2.2,38.1,33.0,18.9,1.8,55.0,-142.29932,536.75,28.8
2024-06-25,1200,177,,0.0,832.0,2.2,39.4,31.0,18.9,2.0,72.0,-159.99805,654.4219,29.2
2024-06-25,1300,177,,0.0,833.0,2.2,39.8,30.0,19.2,2.3,120.0,-167.781,732.5,29.5
2024-06-25,1400,177,,0.0,789.0,2.2,41.0,28.0,18.9,1.6,132.0,-174.64038,770.5625,30.0
2024-06-25,1500,177,,0.0,694.0,2.3,41.1,29.0,19.6,2.6,130.0,-177.47339,752.5,30.5
2024-06-25,1600,177,,0.0,559.0,2.3,41.1,30.0,19.8,2.9,129.0,-171.5122,661.4375,31.1
2024-06-25,1700,177,,0.0,395.0,2.3,41.2,30.0,19.9,2.1,125.0,-157.88281,523.84375,31.7
2024-06-25,1800,177,,0.0,211.0,2.4,40.7,32.0,20.6,2.1,135.0,-154.92773,432.26562,32.3
2024-06-25,1900,177,,0.0,46.0,2.4,38.9,35.0,20.6,1.9,349.0,-134.87883,248.48438,32.7
2024-06-25,2000,177,,0.0,0.0,1.9,36.5,31.0,16.5,4.1,323.0,-120.22862,144.65625,33.0
2024-06-25,2100,177,,0.0,0.0,1.8,34.5,33.0,15.9,4.0,330.0,-102.185425,25.65625,33.1
2024-06-25,2200,177,,0.0,0.0,1.7,33.4,33.0,14.8,3.5,314.0,-92.02319,9.999997E-16,33.0
